,Product,Overall Stars,Number of Reviews,Price,Title of Review,Name,Individual Review,Location,Product Description,State,Review,Date
9345,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Perfect for at home workouts,Karen,5.0,United Kingdom,Colour Name: Red,Verified Purchase,Sturdy awesome aerobic step! Just what I was looking for!,2020-09-05
9346,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Damaged and incomplete!,Natalie O'Brien,1.0,United Kingdom,Colour Name: Red,Verified Purchase,When I unboxed item the middle but was missing making it useless and it was broken at the side!,2021-01-31
9347,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Quality,Bibiana,5.0,United Kingdom,Colour Name: Red,Verified Purchase,Great quality,2021-05-11
9348,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Very disappointed,Mrs C M Kehoe,1.0,United Kingdom,Colour Name: Grey,Verified Purchase,Product arrived damaged,2021-03-02
9349,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Value for Money.,Mr C.,5.0,United Kingdom,Colour Name: Red,Verified Purchase,"Only used once so far, seems ideal for this type of exercise.",2021-06-22
9350,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Middle insert missing,Lucy Toombs,2.0,United Kingdom,Colour Name: Green,Verified Purchase,Looks and feels fine but the middle logo insert on the top is missing so will make step exercise difficult! Please can I have the insert sent to me to place in,2021-01-15
9351,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Trip hazard,Amazon Customer,1.0,United Kingdom,Colour Name: Green,Verified Purchase,Missing the middle panel which causes a trip hazard during work out.,2021-02-14
9352,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Fab,richard wood,5.0,United Kingdom,Colour Name: Red,Verified Purchase,"Just the job, wife loves it",2021-05-29
9353,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Decent product for good price,vamsi,5.0,United Kingdom,Colour Name: Green,Verified Purchase,Liked the step.Good value for money,2020-10-14
9354,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Great value,Sara W,5.0,United Kingdom,Colour Name: Green,nan,Great value.Does the job.,2020-09-06
9355,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Great item,EMMA BURTENSHAW,5.0,United Kingdom,Colour Name: Grey,Verified Purchase,"Great step, Very sturdy and easy to add blocks to vary the height of the step. Was so good that i purchased another for a friend the next day.",2021-04-10
9356,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,"Active for life,  I don't think so",mr m j mulvey,1.0,United Kingdom,Colour Name: Green,Verified Purchase,Broken with in the first week.  Load of rubbish.  Don't buy.  Very dangerous.,2021-06-23
9357,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Noisy,philip horspool,2.0,United Kingdom,Colour Name: Red,Verified Purchase,It  squeaks a lot when you  step on it,2021-02-09
9358,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Ok,Amazon Customer,2.0,United Kingdom,Colour Name: Red,Verified Purchase,Sharp edges,2020-11-18
9359,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Great quality,B,5.0,United Kingdom,Colour Name: Grey,Verified Purchase,"Multipurpose! Great quality. Perfect for my home workouts during this second lockdown. Bought two the first time, came up to about £60. I’ll be purchasing another, just wish they weren’t so pricey",2020-11-21
9360,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Good value,Sharon L. Shoura,5.0,United Kingdom,Colour Name: Grey,Verified Purchase,Delivered on time and has been great to do physio following knee replacement surgery,2021-05-09
9361,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,"Good quality , adaptable steps",Amazon Customer,5.0,United Kingdom,Colour Name: Green,Verified Purchase,"Easy to change to various heights , good grip on surface. Appears robust.",2021-02-20
9362,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Great step for the price,Cheri,5.0,United Kingdom,Colour Name: Green,Verified Purchase,Fabulous burnt 722 cals in 64 mins just stepping abs sine squat jumps 😊,2020-11-15
9363,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Great product,kofi osei-bonsu,5.0,United Kingdom,Colour Name: Red,Verified Purchase,I got this step board to incorporate it into my resistance band workout. it works perfectly. It's sturdy and strong and I highly recommend it.,2021-06-27
9364,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Good quality,Mitsy47,5.0,United Kingdom,Colour Name: Green,Verified Purchase,Fit for the purpose it is intended for.  More versatile with extra height if required.,2021-01-20
9365,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,good,Nurten Ozer,4.0,United Kingdom,Colour Name: Red,Verified Purchase,good,2021-02-28
9366,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Excellent product,Nikos Bournis,5.0,United Kingdom,Colour Name: Red,Verified Purchase,Sturdiness and value for money,2021-01-16
9367,"ACTIVE FOREVER Steppers for Exercise 3 Levels, Aerobic Step Board, Adjustable Height 10cm/15cm/20cm, Steps Equipment for Home & Office",4.4,1348,nan,Active board,Dave Rudman,5.0,United Kingdom,Colour Name: Red,Verified Purchase,Great for working out,2021-03-12
